YEAR,MO,DY,T2M,T2MWET,WS10M_RANGE,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,ALLSKY_KT
2001,1,18,8.29,5.51,2.41,6.53,9.03,1.81,0.58
2001,1,19,7.41,5.53,3.91,6.17,9.07,3.23,0.55
2001,1,20,7.64,5.37,5.25,4.3,8.94,3.09,0.38
2001,1,21,7.95,4.67,3.27,5.2,8.58,1.7,0.46
2001,1,22,6.86,4.4,4.63,5.18,8.94,2.03,0.46
2001,1,23,7.78,5.3,3.14,5.91,8.96,2.09,0.52
2001,1,24,7.78,5.71,5.12,5.5,8.91,3.52,0.48
2001,1,25,8.97,6.34,3.51,6.61,8.93,3.31,0.59
2001,1,26,8.46,6.39,1.95,6.11,8.81,2.46,0.54
2001,1,27,8.62,6.39,3.3,5.78,8.79,3.25,0.52
2001,1,28,8.62,5.95,2.98,6.47,8.68,2.34,0.58
2001,1,29,7.47,5.08,2.91,5.66,8.69,1.65,0.5
2001,1,30,7.89,5.83,3.12,6.99,8.54,1.97,0.62
2001,1,31,9.56,7.21,5.07,6.46,8.74,3.46,0.58
2001,2,1,8.5,6.26,1.76,7.54,8.69,3.17,0.67
2001,2,2,7.05,4.96,4.0,5.97,8.65,2.04,0.53
2001,2,3,8.03,5.84,5.6,6.73,8.85,3.07,0.6
2001,2,4,8.3,6.01,5.06,6.57,8.89,4.44,0.59
2001,2,5,8.4,5.55,4.45,6.51,8.81,4.02,0.59
2001,2,6,8.61,5.85,5.27,6.85,8.83,4.11,0.62
2001,2,7,8.94,5.2,4.52,8.11,8.88,3.24,0.73
2001,2,8,9.63,6.35,4.84,7.55,8.9,3.27,0.68
2001,2,9,9.78,6.26,4.59,7.61,8.87,2.88,0.69
2001,2,10,9.86,6.69,5.5,6.81,8.73,3.17,0.61
2001,2,11,9.01,6.46,2.7,5.47,8.6,4.3,0.49
2001,2,12,8.67,6.39,3.01,6.71,8.66,4.4,0.61
2001,2,13,8.96,6.08,4.84,5.7,8.65,2.29,0.52
2001,2,14,7.98,5.55,2.77,7.27,8.58,1.86,0.66
2001,2,15,8.19,6.38,5.95,6.62,8.6,3.8,0.6
2001,2,16,8.71,6.48,3.74,6.61,8.61,3.72,0.6
2001,2,17,6.76,5.01,4.95,5.81,8.65,2.79,0.53
2001,2,18,6.87,4.86,3.73,6.76,8.54,2.17,0.62
2001,2,19,7.15,5.12,2.87,6.72,8.68,2.31,0.62
2001,2,20,7.33,4.88,1.63,5.88,8.73,1.66,0.54
2001,2,21,8.45,4.98,2.99,7.26,8.58,1.51,0.66
2001,2,22,7.8,5.48,4.68,6.98,8.6,3.28,0.64
2001,2,23,8.98,6.48,3.62,5.66,8.37,2.98,0.52
2001,2,24,7.1,5.64,6.71,6.35,8.33,2.59,0.59
2001,2,25,8.01,5.87,4.24,5.68,8.57,2.62,0.52
2001,2,26,8.8,5.55,4.66,6.97,8.48,2.3,0.65
2001,2,27,6.64,4.98,3.3,6.27,8.46,3.56,0.59
2001,2,28,7.94,5.73,4.52,5.58,8.43,4.3,0.52
2001,3,1,7.69,4.83,4.42,7.22,8.47,3.66,0.67
2001,3,2,6.86,4.74,3.55,5.61,8.38,4.33,0.52
2001,3,3,7.94,5.82,3.2,6.42,8.31,3.22,0.6
2001,3,4,9.12,6.62,3.1,5.72,8.12,2.91,0.54
2001,3,5,7.77,5.69,3.95,6.67,8.31,1.58,0.63
2001,3,6,5.76,4.72,3.45,7.05,8.24,2.93,0.66
2001,3,7,8.36,6.33,3.98,6.05,8.26,2.52,0.58
2001,3,8,9.02,6.9,4.17,7.3,8.24,2.35,0.7
2001,3,9,8.33,6.11,3.95,5.99,8.06,3.14,0.57
2001,3,10,7.9,5.45,1.69,6.83,7.97,2.26,0.66
2001,3,11,7.55,4.74,3.27,6.19,7.82,1.92,0.59
2001,3,12,8.22,6.23,4.68,6.85,7.98,3.12,0.66
2001,3,13,8.54,6.48,3.56,6.89,8.03,2.8,0.66
2001,3,14,8.3,5.95,3.21,6.25,8.07,2.7,0.61
2001,3,15,6.19,4.3,3.02,5.09,8.08,2.73,0.49
2001,3,16,5.96,4.37,4.47,5.33,8.23,3.6,0.52
2001,3,17,7.83,5.81,3.72,6.38,8.1,3.82,0.62
2001,3,18,8.18,5.91,3.28,5.46,7.99,3.02,0.54
2001,3,19,8.46,5.94,3.23,6.28,7.93,2.65,0.62
2001,3,20,8.4,6.16,2.51,6.22,7.84,3.22,0.62
2001,3,21,7.62,5.56,4.6,7.07,7.94,2.8,0.7
2001,3,22,8.45,5.06,2.16,7.62,7.8,2.2,0.76
2001,3,23,8.72,4.23,2.45,6.58,7.89,1.04,0.66
2001,3,24,8.87,5.69,3.95,6.57,8.0,1.77,0.66
2001,3,25,7.6,5.46,3.63,6.18,7.86,2.28,0.62
2001,3,26,9.06,6.45,2.46,5.74,7.73,1.69,0.58
2001,3,27,8.19,6.15,2.88,5.94,7.76,2.01,0.6
2001,3,28,8.89,6.26,2.22,6.18,7.53,1.59,0.63
2001,3,29,7.41,5.33,6.04,5.91,7.66,3.09,0.61
2001,3,30,8.56,5.54,4.05,5.82,7.63,2.48,0.6
2001,3,31,9.61,6.5,3.09,7.1,7.73,1.37,0.73
2001,4,1,8.87,5.98,4.21,6.72,7.69,2.46,0.7
2001,4,2,8.65,5.42,4.12,6.38,7.68,3.05,0.66
2001,4,3,8.03,4.79,3.8,6.6,7.68,3.09,0.69
2001,4,4,8.33,5.6,2.41,6.2,7.45,2.05,0.65
2001,4,5,6.98,4.99,3.74,5.28,7.5,2.27,0.55
2001,4,6,7.65,5.62,3.71,5.38,7.43,3.48,0.57
2001,4,7,6.87,4.94,4.23,3.74,7.46,3.08,0.4
2001,4,8,7.33,5.15,4.58,5.28,7.43,2.09,0.56
2001,4,9,8.18,5.71,2.55,4.85,7.3,2.71,0.52
2001,4,10,8.16,6.1,2.8,6.12,7.2,2.75,0.66
2001,4,11,8.05,5.85,4.06,6.53,7.33,3.31,0.71
2001,4,12,7.31,4.16,4.35,6.12,7.33,3.27,0.66
2001,4,13,7.02,4.11,3.42,5.72,7.29,2.79,0.62
2001,4,14,7.78,3.28,4.66,6.79,7.26,2.01,0.74
2001,4,15,6.03,2.56,3.89,7.39,7.39,3.45,0.81
2001,4,16,5.7,1.94,2.85,7.26,7.41,2.45,0.8
2001,4,17,6.38,2.05,3.17,7.31,7.44,2.27,0.81
2001,4,18,7.8,3.51,4.12,6.7,7.2,1.56,0.75
2001,4,19,8.26,4.29,3.6,6.12,7.04,2.08,0.69
2001,4,20,8.37,3.68,1.97,6.14,6.88,1.47,0.7
2001,4,21,7.87,2.12,3.26,6.13,6.99,1.41,0.7
2001,4,22,6.19,0.88,4.46,6.8,7.0,3.09,0.77
2001,4,23,4.69,-1.06,2.57,7.15,7.15,3.35,0.82
2001,4,24,5.87,2.19,4.18,5.57,6.91,2.77,0.64
2001,4,25,7.33,2.45,3.77,6.34,6.85,2.0,0.73
2001,4,26,8.01,4.29,3.42,4.67,6.75,1.77,0.54
2001,4,27,6.9,2.88,2.76,5.56,6.78,2.48,0.65
2001,4,28,7.55,3.83,4.38,6.1,6.8,2.1,0.71
2001,4,29,7.81,4.35,3.96,5.54,6.74,2.32,0.65
2001,4,30,8.34,5.22,2.98,5.47,6.78,1.7,0.65
2001,5,1,8.76,4.83,2.2,6.22,6.71,1.51,0.74
2001,5,2,8.28,5.76,4.64,5.76,6.63,2.27,0.69
2001,5,3,8.0,5.27,3.38,5.94,6.67,1.88,0.71
2001,5,4,7.8,4.99,3.15,6.54,6.66,2.93,0.79
2001,5,5,7.81,4.48,2.14,5.84,6.56,2.33,0.7
2001,5,6,7.12,4.4,2.31,6.14,6.47,2.38,0.75
2001,5,7,5.83,3.15,1.76,6.28,6.56,2.3,0.77
2001,5,8,6.34,1.8,1.62,6.63,6.61,2.33,0.81
2001,5,9,6.23,2.05,4.36,6.44,6.53,2.75,0.79
2001,5,10,5.23,-1.31,3.5,6.53,6.55,1.88,0.8
2001,5,11,3.92,0.84,2.05,5.03,6.35,2.33,0.62
2001,5,12,4.57,1.23,4.25,5.45,6.29,2.57,0.68
2001,5,13,4.64,1.73,3.07,4.25,6.35,1.76,0.53
2001,5,14,4.58,2.42,3.58,2.87,6.28,2.07,0.36
2001,5,15,3.12,0.24,5.03,3.37,6.11,3.96,0.42
2001,5,16,5.07,0.19,3.36,6.27,6.37,1.98,0.8
2001,5,17,5.89,3.43,3.75,5.26,6.24,1.73,0.67
2001,5,18,5.82,2.81,2.37,5.29,6.1,1.83,0.67
2001,5,19,4.53,2.23,2.62,4.96,6.15,2.64,0.63
2001,5,20,5.12,1.68,3.41,5.69,6.15,1.49,0.73
2001,5,21,5.22,-0.21,3.19,6.09,6.17,2.24,0.79
2001,5,22,4.91,-1.8,2.52,6.28,6.26,1.89,0.81
2001,5,23,5.31,0.03,2.81,5.89,6.11,1.38,0.77
2001,5,24,4.89,0.23,3.47,5.85,6.15,2.42,0.77
2001,5,25,2.23,-4.09,7.61,6.15,6.11,3.93,0.8
2001,5,26,3.31,-3.85,3.07,6.36,6.36,2.91,0.84
2001,5,27,4.16,-3.1,3.72,6.37,6.33,1.71,0.84
2001,5,28,5.67,0.14,3.26,6.24,6.22,1.2,0.82
2001,5,29,5.6,-0.71,2.82,5.97,6.12,1.37,0.79
2001,5,30,5.37,0.05,2.94,5.88,6.02,1.62,0.78
2001,5,31,5.5,0.88,3.75,5.87,5.96,1.89,0.78
2001,6,1,6.35,3.88,3.69,5.67,6.01,1.82,0.76
2001,6,2,5.7,3.82,4.0,5.4,5.93,2.43,0.72
2001,6,3,5.13,2.52,3.48,5.81,5.92,2.29,0.78
2001,6,4,5.6,3.22,2.56,5.66,5.94,2.09,0.77
2001,6,5,7.05,3.76,2.25,5.21,5.87,1.18,0.7
2001,6,6,6.36,2.23,2.78,5.77,5.89,1.95,0.78
2001,6,7,6.38,3.8,2.56,5.65,5.83,2.07,0.77
2001,6,8,6.69,4.2,3.16,5.83,5.89,1.89,0.79
2001,6,9,6.48,3.09,4.2,5.93,5.98,1.9,0.8
2001,6,10,5.29,2.42,4.38,6.04,6.01,2.35,0.82
2001,6,11,5.99,1.91,3.51,6.0,5.99,1.59,0.82
2001,6,12,6.41,1.65,5.47,5.95,6.0,2.54,0.81
2001,6,13,6.62,1.86,3.81,5.92,5.92,1.73,0.8
2001,6,14,6.16,0.51,4.23,5.92,5.89,1.9,0.81
2001,6,15,5.68,-1.75,3.51,5.83,5.91,1.6,0.8
2001,6,16,5.0,-1.65,2.55,5.28,5.84,2.26,0.73
2001,6,17,4.14,-0.2,5.96,5.74,5.7,3.87,0.79
2001,6,18,2.76,-3.02,5.13,5.8,5.84,4.16,0.8
2001,6,19,2.26,-4.87,4.61,5.95,5.92,4.29,0.82
2001,6,20,3.04,-4.81,2.38,5.8,5.93,2.41,0.8
2001,6,21,3.95,-1.18,2.55,4.71,5.74,2.01,0.65
2001,6,22,2.12,-0.42,1.77,4.0,5.76,1.77,0.55
2001,6,23,3.59,-0.03,3.95,5.26,5.88,2.41,0.72
2001,6,24,4.18,-0.33,2.52,5.28,5.89,2.55,0.73
2001,6,25,4.16,-0.57,4.23,4.84,5.87,2.57,0.66
2001,6,26,3.94,0.06,3.73,5.93,5.94,2.24,0.81
2001,6,27,3.96,0.53,3.52,5.86,5.9,2.27,0.8
2001,6,28,4.08,-0.38,3.72,5.91,5.88,2.2,0.81
2001,6,29,4.24,-1.5,2.8,5.93,5.9,1.81,0.81
2001,6,30,4.65,-0.6,3.19,5.54,5.83,2.12,0.76
2001,7,1,4.23,-1.34,2.4,5.56,5.91,2.37,0.76
2001,7,2,4.69,-0.63,2.88,5.16,5.88,1.68,0.7
2001,7,3,4.66,-0.92,1.58,4.98,5.82,2.0,0.68
2001,7,4,5.03,-0.0,2.71,5.51,5.91,2.09,0.75
2001,7,5,3.51,1.62,3.87,4.1,5.85,1.73,0.55
2001,7,6,2.45,0.01,2.16,4.09,5.69,1.62,0.55
2001,7,7,1.7,-1.36,2.46,3.03,5.78,1.39,0.41
2001,7,8,3.67,-1.97,2.8,5.89,5.93,1.97,0.8
2001,7,9,4.48,-0.41,2.95,6.03,6.0,1.88,0.81
2001,7,10,2.65,-0.73,6.15,5.71,5.95,3.2,0.77
2001,7,11,3.35,-3.28,4.18,6.03,6.04,2.23,0.8
2001,7,12,6.29,2.1,2.16,6.02,6.04,1.4,0.8
2001,7,13,6.05,0.84,2.13,6.08,6.05,1.03,0.81
2001,7,14,5.9,-0.24,2.74,5.84,5.89,1.41,0.77
2001,7,15,5.58,-0.18,2.56,5.95,5.94,1.17,0.79
2001,7,16,5.26,0.23,3.05,6.13,6.14,1.64,0.81
2001,7,17,5.12,-1.24,3.4,5.97,6.09,1.83,0.79
2001,7,18,4.97,-2.27,2.98,6.15,6.14,1.45,0.8
2001,7,19,5.62,-2.65,2.76,6.13,6.15,1.39,0.8
2001,7,20,6.17,-1.52,4.01,6.29,6.26,1.79,0.82
2001,7,21,5.47,0.33,3.05,6.3,6.27,1.98,0.82
2001,7,22,5.02,2.87,4.09,6.33,6.29,2.5,0.82
2001,7,23,6.2,2.26,2.23,6.36,6.33,1.02,0.82
2001,7,24,5.65,0.46,3.1,6.32,6.31,1.65,0.81
2001,7,25,5.49,0.69,2.55,6.22,6.24,1.84,0.8
2001,7,26,4.15,0.37,4.27,5.58,6.17,2.61,0.71
2001,7,27,4.7,1.19,4.0,5.4,6.27,2.49,0.69
2001,7,28,4.06,-0.77,4.64,5.74,6.31,2.98,0.73
2001,7,29,3.91,-4.69,4.1,6.48,6.45,2.07,0.82
2001,7,30,5.01,-2.9,3.18,5.78,6.42,2.02,0.73
2001,7,31,5.73,1.82,4.74,6.24,6.34,2.05,0.78
2001,8,1,5.38,1.12,4.84,6.49,6.45,2.34,0.81
2001,8,2,4.46,-0.24,4.19,6.71,6.68,2.09,0.84
2001,8,3,4.67,-0.02,4.38,6.7,6.66,1.92,0.83
2001,8,4,5.26,0.83,4.66,6.76,6.73,1.95,0.84
2001,8,5,6.6,1.0,3.52,6.66,6.65,1.7,0.82
2001,8,6,5.42,-0.73,3.15,6.67,6.66,2.62,0.82
2001,8,7,5.48,1.82,2.84,4.34,6.62,2.55,0.53
2001,8,8,5.9,1.98,3.16,5.99,6.58,1.92,0.73
2001,8,9,5.88,3.09,3.74,6.49,6.54,2.45,0.78
2001,8,10,5.17,1.87,2.8,6.62,6.59,2.8,0.8
2001,8,11,5.28,1.73,3.95,6.84,6.82,2.44,0.82
2001,8,12,6.3,1.38,3.48,6.88,6.9,2.16,0.82
2001,8,13,6.05,-1.05,4.36,6.92,6.95,2.08,0.82
2001,8,14,4.95,-0.02,4.7,6.77,6.82,3.02,0.8
2001,8,15,3.55,1.05,4.25,4.86,6.75,2.62,0.57
2001,8,16,2.92,0.87,4.45,3.13,6.64,2.2,0.37
2001,8,17,2.34,0.65,4.77,5.09,6.79,2.54,0.59
2001,8,18,2.21,-2.6,4.23,6.03,6.89,2.85,0.7
2001,8,19,0.44,-3.16,3.69,5.45,6.86,2.2,0.63
2001,8,20,1.77,0.35,4.98,4.14,6.91,3.24,0.48
2001,8,21,3.1,0.72,4.27,5.74,7.0,1.74,0.66
2001,8,22,5.2,1.96,6.33,5.49,6.91,2.52,0.62
2001,8,23,4.8,1.73,1.92,6.76,7.03,1.94,0.77
2001,8,24,4.69,1.03,2.73,6.24,7.05,2.09,0.7
2001,8,25,4.5,-2.39,3.83,7.23,7.23,1.93,0.81
2001,8,26,5.29,-1.7,2.91,7.39,7.4,2.0,0.83
2001,8,27,4.75,-1.12,4.57,7.37,7.36,2.4,0.82
2001,8,28,6.97,3.41,3.47,7.22,7.24,2.37,0.8
2001,8,29,7.37,3.55,4.79,7.14,7.29,2.04,0.79
2001,8,30,7.48,4.05,6.01,7.25,7.32,2.71,0.8
2001,8,31,5.4,2.87,4.85,7.09,7.3,2.19,0.78
2001,9,1,5.58,2.22,6.07,5.77,7.32,2.1,0.63
2001,9,2,5.62,2.47,4.12,6.83,7.36,1.64,0.74
2001,9,3,5.55,2.65,3.38,5.79,7.31,1.66,0.62
2001,9,4,5.79,2.93,4.23,6.19,7.35,2.64,0.67
2001,9,5,5.92,3.98,1.99,5.71,7.34,2.55,0.62
2001,9,6,7.25,4.72,2.37,6.27,7.44,2.73,0.67
2001,9,7,8.66,4.95,4.16,7.03,7.52,1.68,0.75
2001,9,8,8.93,5.07,4.29,6.5,7.38,2.18,0.69
2001,9,9,8.61,5.51,4.64,7.08,7.44,3.36,0.75
2001,9,10,7.73,4.54,4.35,6.29,7.51,3.29,0.66
2001,9,11,7.94,3.9,4.77,6.85,7.38,4.23,0.72
2001,9,12,6.4,3.73,5.38,5.04,7.26,3.02,0.52
2001,9,13,8.0,3.85,3.72,6.35,7.31,1.97,0.66
2001,9,14,7.18,2.65,3.37,6.28,7.46,1.91,0.65
2001,9,15,7.27,0.23,4.41,7.03,7.65,2.65,0.73
2001,9,16,7.4,1.13,1.77,6.72,7.75,1.66,0.69
2001,9,17,6.65,-1.87,2.03,7.8,7.86,2.38,0.8
2001,9,18,6.88,0.2,6.19,7.66,7.92,2.62,0.78
2001,9,19,7.73,2.91,4.2,7.23,7.9,2.45,0.73
2001,9,20,7.86,3.4,4.84,7.22,7.92,2.91,0.73
2001,9,21,7.23,1.91,2.26,7.06,8.04,1.84,0.71
2001,9,22,7.36,2.41,5.3,7.25,7.9,2.38,0.73
2001,9,23,8.26,1.47,2.68,6.34,7.87,1.39,0.63
2001,9,24,7.76,0.39,2.45,6.69,7.87,1.4,0.67
2001,9,25,6.72,-2.7,2.58,8.01,8.17,1.78,0.8
2001,9,26,6.46,-2.96,3.18,8.02,8.11,2.52,0.8
2001,9,27,6.91,-2.7,3.25,7.91,8.08,1.97,0.78
2001,9,28,7.37,1.83,3.04,6.66,7.93,1.93,0.66
2001,9,29,8.33,0.24,3.69,7.07,8.14,1.91,0.7
2001,9,30,9.73,3.39,3.16,7.59,8.22,1.53,0.74
2001,10,1,9.41,3.12,4.34,7.44,8.2,2.22,0.73
2001,10,2,9.86,5.33,6.38,7.57,8.33,3.08,0.73
2001,10,3,8.9,5.58,3.79,5.84,8.17,2.02,0.56
2001,10,4,7.44,3.83,5.95,5.93,8.14,2.12,0.57
2001,10,5,6.8,4.54,2.95,5.39,7.94,2.66,0.52
2001,10,6,5.54,3.16,4.09,4.12,7.73,2.6,0.4
2001,10,7,7.24,0.15,2.21,7.31,8.34,2.14,0.7
2001,10,8,7.43,0.34,2.8,8.24,8.63,2.55,0.79
2001,10,9,8.42,4.73,3.84,7.88,8.4,3.03,0.75
2001,10,10,8.82,1.57,1.98,7.62,8.4,1.6,0.73
2001,10,11,5.55,1.9,3.62,7.22,8.49,2.25,0.69
2001,10,12,7.14,3.65,3.04,5.67,8.4,2.5,0.54
2001,10,13,6.8,4.09,2.38,7.26,8.46,2.34,0.69
2001,10,14,8.41,4.37,4.77,6.12,8.51,2.16,0.58
2001,10,15,8.82,4.16,4.59,7.76,8.52,2.04,0.73
2001,10,16,9.24,5.71,4.98,7.79,8.62,2.02,0.73
2001,10,17,9.35,4.62,3.2,7.43,8.62,1.47,0.7
2001,10,18,9.39,2.12,4.93,8.59,8.89,1.98,0.8
2001,10,19,10.54,3.9,3.38,8.5,8.78,1.29,0.79
2001,10,20,9.23,-0.91,3.67,8.85,8.92,1.51,0.82
2001,10,21,9.8,0.58,6.23,8.89,9.0,2.91,0.83
2001,10,22,8.94,5.63,7.05,5.97,8.67,3.51,0.55
2001,10,23,9.13,4.68,4.48,7.29,8.7,2.84,0.67
2001,10,24,9.41,4.69,5.03,7.64,8.53,3.56,0.7
2001,10,25,9.55,5.59,6.08,8.11,8.72,4.34,0.75
2001,10,26,10.21,5.64,6.01,8.1,8.8,3.88,0.74
2001,10,27,9.89,5.61,5.54,7.42,8.8,2.55,0.68
2001,10,28,10.17,5.04,3.41,7.32,8.72,1.77,0.67
2001,10,29,10.48,5.83,3.68,8.12,8.74,2.34,0.74
2001,10,30,9.23,6.23,4.05,7.6,8.55,3.5,0.7
2001,10,31,8.38,4.23,4.82,6.48,8.74,2.99,0.59
2001,11,1,7.17,4.65,2.96,6.11,8.57,3.38,0.55
2001,11,2,9.05,3.65,3.77,7.35,8.67,2.04,0.66
2001,11,3,8.49,-0.44,3.17,8.56,8.81,1.43,0.77
2001,11,4,9.71,5.15,5.8,8.18,8.96,3.35,0.74
2001,11,5,8.77,5.09,3.94,7.49,8.71,2.48,0.68
2001,11,6,10.28,3.7,3.7,7.45,8.83,1.86,0.67
2001,11,7,10.11,5.95,5.48,8.29,8.94,2.38,0.75
2001,11,8,8.12,5.4,5.42,6.37,8.85,2.59,0.58
2001,11,9,9.58,4.65,4.0,6.08,8.64,1.98,0.55
2001,11,10,11.44,4.94,3.99,7.97,8.82,1.92,0.72
2001,11,11,12.31,7.21,5.07,7.93,8.83,2.1,0.71
2001,11,12,11.38,4.19,3.65,8.38,8.67,1.94,0.75
2001,11,13,11.16,1.82,2.77,8.23,8.74,1.52,0.73
2001,11,14,9.68,-0.5,2.14,8.84,8.97,1.98,0.79
2001,11,15,9.4,-0.3,3.35,8.8,9.12,1.66,0.79
2001,11,16,10.38,4.94,3.27,8.5,8.85,2.18,0.76
2001,11,17,9.08,5.8,6.79,8.4,8.98,3.32,0.75
2001,11,18,10.45,6.35,5.5,8.45,9.02,2.65,0.76
2001,11,19,11.15,6.57,5.95,8.53,9.06,3.16,0.76
2001,11,20,10.79,6.81,4.25,7.72,9.03,2.57,0.69
2001,11,21,10.8,6.38,6.24,8.37,8.99,3.22,0.74
2001,11,22,10.29,4.59,5.37,6.91,9.04,3.68,0.62
2001,11,23,11.35,6.02,6.22,8.47,8.88,2.88,0.75
2001,11,24,11.75,7.14,8.89,8.67,9.16,3.85,0.77
2001,11,25,9.94,4.69,4.28,6.36,8.58,3.83,0.56
2001,11,26,10.45,5.87,5.8,7.89,8.71,4.42,0.7
2001,11,27,9.94,5.6,5.3,7.47,9.07,3.8,0.66
2001,11,28,9.61,5.98,5.95,6.86,9.1,2.91,0.61
2001,11,29,10.82,6.4,4.67,5.36,8.9,2.84,0.48
2001,11,30,9.51,5.9,5.8,8.1,8.97,3.41,0.72
2001,12,1,10.33,5.15,5.09,8.59,8.91,2.82,0.76
2001,12,2,10.39,5.84,4.67,8.16,8.89,2.12,0.72
2001,12,3,9.25,-0.76,5.82,8.97,9.14,4.02,0.8
2001,12,4,9.49,1.08,2.95,8.98,9.4,1.77,0.8
2001,12,5,8.23,5.05,3.4,6.49,9.05,3.31,0.57
2001,12,6,8.89,5.55,4.09,6.32,8.98,3.09,0.55
2001,12,7,8.02,4.64,4.02,5.93,9.04,2.05,0.52
2001,12,8,7.63,4.96,2.29,6.63,9.03,2.01,0.59
2001,12,9,8.47,4.56,3.38,6.11,9.08,1.64,0.54
2001,12,10,10.69,3.68,2.44,8.83,9.19,2.02,0.78
2001,12,11,10.66,5.97,4.07,8.77,9.31,3.03,0.77
2001,12,12,10.06,6.05,4.03,7.97,9.27,2.24,0.7
2001,12,13,9.51,5.59,5.27,8.34,9.26,3.22,0.73
2001,12,14,9.67,4.33,7.16,6.22,9.1,3.55,0.55
2001,12,15,7.85,4.61,5.57,6.51,9.13,5.37,0.57
2001,12,16,7.9,4.79,2.65,4.39,9.1,3.48,0.38
2001,12,17,7.69,4.98,3.89,5.13,9.15,2.61,0.45
2001,12,18,8.78,5.65,3.19,6.99,9.05,2.26,0.62
2001,12,19,10.61,5.83,4.76,7.74,9.11,2.63,0.68
2001,12,20,10.77,5.91,3.31,6.61,8.93,1.86,0.58
2001,12,21,10.15,2.94,4.73,7.16,9.23,2.36,0.63
2001,12,22,9.17,5.17,3.91,7.43,9.14,2.97,0.66
2001,12,23,5.91,3.57,3.55,6.28,9.04,2.95,0.55
2001,12,24,8.47,5.4,4.39,6.62,9.1,3.34,0.58
2001,12,25,9.16,5.94,2.34,7.27,9.08,3.58,0.64
2001,12,26,8.62,5.44,3.88,7.66,9.09,2.45,0.67
2001,12,27,9.9,4.43,4.82,7.15,9.06,2.46,0.62
2001,12,28,10.33,6.4,3.42,6.61,9.04,1.57,0.58
2001,12,29,10.12,5.98,4.35,5.6,8.98,2.15,0.49
2001,12,30,9.83,5.73,3.73,6.65,9.04,1.8,0.59
2001,12,31,9.62,1.09,4.73,8.68,9.14,2.15,0.77
2002,1,1,10.22,3.11,6.37,7.1,9.07,3.18,0.62
2002,1,2,10.34,6.5,4.7,7.62,9.18,2.97,0.67
2002,1,3,9.54,5.94,3.85,6.53,9.07,2.05,0.57
2002,1,4,10.69,3.97,3.61,8.21,8.97,1.8,0.72
2002,1,5,11.04,2.62,4.27,8.28,9.1,2.23,0.73
2002,1,6,10.72,5.8,4.05,6.01,9.07,2.17,0.53
2002,1,7,9.9,1.12,4.02,8.81,9.08,1.92,0.77
2002,1,8,10.62,3.65,5.85,9.11,9.2,2.33,0.8
2002,1,9,10.68,6.51,5.09,7.07,9.03,3.46,0.62
2002,1,10,8.91,5.16,4.79,7.48,9.11,3.68,0.66
2002,1,11,9.44,5.89,3.24,7.91,9.08,3.37,0.7
2002,1,12,9.74,5.18,4.43,7.99,8.94,2.75,0.7
2002,1,13,10.31,5.01,5.84,8.38,9.11,2.57,0.73
2002,1,14,10.44,5.79,4.88,7.27,9.04,2.41,0.64
2002,1,15,8.95,5.74,4.28,6.43,9.1,2.48,0.56
2002,1,16,8.3,3.51,3.69,7.42,8.9,2.77,0.66
2002,1,17,7.52,4.8,6.12,6.21,8.94,3.39,0.55
2002,1,18,6.34,4.2,4.7,5.74,9.02,2.66,0.51
2002,1,19,7.68,4.69,2.66,6.07,8.91,1.79,0.54
2002,1,20,7.52,5.12,4.51,6.52,9.07,2.36,0.58
2002,1,21,8.62,5.34,3.72,6.64,8.93,3.19,0.59
2002,1,22,9.26,6.01,2.35,6.69,8.72,3.12,0.59
2002,1,23,10.11,6.85,4.46,6.74,8.77,2.85,0.59
2002,1,24,10.95,7.51,3.73,6.87,8.79,2.77,0.61
2002,1,25,10.96,7.19,4.95,6.26,8.82,3.8,0.55
2002,1,26,11.93,7.51,4.09,7.43,8.92,3.21,0.66
2002,1,27,11.51,7.79,5.6,7.5,8.86,3.58,0.66
2002,1,28,11.23,7.85,2.93,7.4,8.7,2.76,0.66
2002,1,29,11.02,7.82,4.82,6.89,8.77,3.8,0.61
2002,1,30,10.47,7.25,4.2,6.07,8.83,4.22,0.54
2002,1,31,11.19,7.39,2.67,7.08,8.69,3.26,0.63
2002,2,1,10.26,7.25,3.7,6.74,8.42,4.16,0.6
2002,2,2,9.38,6.7,3.53,6.35,8.68,4.37,0.57
2002,2,3,10.08,7.23,2.32,6.01,8.69,3.36,0.54
2002,2,4,10.15,7.44,3.12,5.64,8.51,3.79,0.51
2002,2,5,9.95,7.28,4.39,6.27,8.4,3.94,0.56
2002,2,6,9.01,6.61,4.2,5.74,8.63,2.88,0.52
2002,2,7,6.53,4.57,3.34,5.25,8.73,1.87,0.47
2002,2,8,8.69,5.44,1.98,7.5,8.66,1.78,0.67
2002,2,9,9.98,6.58,4.09,6.7,8.71,2.31,0.6
2002,2,10,10.05,7.01,5.2,6.37,8.79,3.35,0.57
2002,2,11,10.02,6.9,4.31,6.16,8.78,3.75,0.55
2002,2,12,8.83,6.4,3.45,7.17,8.75,2.93,0.65
2002,2,13,8.87,6.21,2.49,6.65,8.66,3.33,0.6
2002,2,14,9.08,6.65,4.83,6.41,8.54,2.52,0.58
2002,2,15,9.33,6.48,3.09,5.38,8.53,1.94,0.49
2002,2,16,7.72,4.59,5.13,7.02,8.7,2.99,0.64
